1706877000,43215.66,43239.57,43177.52,43179.35
1706877300,43179.36,43191.1,43153.12,43158.66
1706877600,43158.66,43183.02,43141.1,43171.11
1706877900,43171.1,43171.11,43124.87,43130.57
1706878200,43130.56,43130.57,43104.11,43104.11
1706878500,43104.12,43146.66,43104.11,43130.81
1706878800,43130.81,43146.17,43114.25,43127.26
1706879100,43127.27,43137.82,43074.29,43098.96
1706879400,43098.96,43101.1,43068.88,43068.89
1706879700,43068.89,43075.43,43035.02,43035.03
1706880000,43035.02,43075.0,43035.02,43059.94
1706880300,43059.95,43100.99,43059.94,43086.0
1706880600,43086.0,43086.0,42802.89,42851.09
1706880900,42851.09,42931.1,42833.76,42873.34
1706881200,42873.34,42921.1,42843.36,42845.99
1706881500,42846.0,42864.0,42627.32,42683.75
1706881800,42683.75,42708.0,42546.79,42629.75
1706882100,42629.76,42697.39,42580.67,42694.01
1706882400,42694.01,42694.01,42610.0,42677.88
1706882700,42677.89,42758.92,42646.19,42738.46
1706883000,42738.45,42788.0,42738.45,42760.31
1706883300,42760.3,42771.1,42707.02,42739.25
1706883600,42739.24,42754.07,42653.32,42665.83
1706883900,42665.83,42710.43,42660.0,42710.42
1706884200,42710.42,42806.84,42710.42,42768.79
1706884500,42768.79,42795.77,42749.31,42788.85
1706884800,42788.85,42797.36,42745.45,42779.87
1706885100,42779.86,42913.01,42779.86,42862.56
1706885400,42862.56,42862.56,42763.91,42835.91
1706885700,42835.9,42848.36,42786.38,42805.35
1706886000,42805.35,42956.67,42750.0,42925.67
1706886300,42925.66,43025.67,42864.51,42917.14
1706886600,42917.14,43100.0,42882.0,43081.99
1706886900,43082.0,43088.0,42994.82,43028.63
1706887200,43028.62,43030.07,42959.51,42966.95
1706887500,42966.94,43029.17,42942.95,43029.16
1706887800,43029.17,43080.0,42989.09,42999.95
1706888100,42999.95,43139.0,42999.95,43138.99
1706888400,43138.99,43210.23,43130.0,43208.61
1706888700,43208.62,43210.0,43130.0,43171.1
1706889000,43171.09,43201.1,43123.87,43188.29
1706889300,43188.29,43250.0,43162.01,43242.09
1706889600,43242.1,43410.84,43234.49,43399.73
1706889900,43399.74,43488.0,43367.7,43413.59
1706890200,43413.58,43413.59,43326.38,43390.0
1706890500,43389.99,43390.0,43296.0,43300.61
1706890800,43300.6,43309.77,43256.92,43277.95
1706891100,43277.96,43277.96,43100.9,43200.01
1706891400,43200.01,43220.48,43146.31,43173.72
1706891700,43173.72,43268.61,43173.72,43216.79
1706892000,43216.79,43224.67,43132.24,43134.7
1706892300,43134.69,43224.67,43100.0,43220.39
1706892600,43220.39,43267.37,43212.23,43259.27
